t,CONST_TURNOVER (MoM % change) m1,CONST_TURNOVER (MoM % change) m2,CONST_TURNOVER (MoM % change) m3,PERMITS (level change) m1,PERMITS (level change) m2,PERMITS (level change) m3,MFG_ORDERS (MoM % change) m1,MFG_ORDERS (MoM % change) m2,MFG_ORDERS (MoM % change) m3,IND_PROD (MoM % change) m1,IND_PROD (MoM % change) m2,IND_PROD (MoM % change) m3,CAP_UTIL (ppt change),MFG_TURNOVER (MoM % change) m1,MFG_TURNOVER (MoM % change) m2,MFG_TURNOVER (MoM % change) m3,RETAIL_TURNOVER (MoM % change) m1,RETAIL_TURNOVER (MoM % change) m2,RETAIL_TURNOVER (MoM % change) m3,CONSUMPTION (QoQ % change),DISP_INC (QoQ % change),EMPLOYMENT_ESA (level change) m1,EMPLOYMENT_ESA (level change) m2,EMPLOYMENT_ESA (level change) m3,UNEMPLOYMENT (ppt change) m1,UNEMPLOYMENT (ppt change) m2,UNEMPLOYMENT (ppt change) m3,EMPLOYMENT_SV (level change) m1,EMPLOYMENT_SV (level change) m2,EMPLOYMENT_SV (level change) m3,ULC (QoQ % change),VACANCIES m1,VACANCIES m2,VACANCIES m3,IMPORT_PRC (MoM % change) m1,IMPORT_PRC (MoM % change) m2,IMPORT_PRC (MoM % change) m3,EXPORT_PRC (MoM % change) m1,EXPORT_PRC (MoM % change) m2,EXPORT_PRC (MoM % change) m3,IMPORTS (QoQ % change),EXPORTS (QoQ % change),IFO_BCI m1,IFO_BCI m2,IFO_BCI m3,IFO_EMP m1,IFO_EMP m2,IFO_EMP m3,GDP (QoQ % change),HICP (MoM % change) m1,HICP (MoM % change) m2,HICP (MoM % change) m3,CPI_CORE (MoM % change) m1,CPI_CORE (MoM % change) m2,CPI_CORE (MoM % change) m3,PPI (MoM % change) m1,PPI (MoM % change) m2,PPI (MoM % change) m3,GNI (QoQ % change)
1993-07-01,0.6264918374109298,-0.1101628313519938,0.9994061776057218,-2.053917007874016,-0.7384468750000013,0.5757708593750012,1.449275362318847,-0.6122448979591799,4.106776180698146,-2.103786816269282,4.297994269340966,-0.5494505494505364,0.0,-0.988142292490124,3.1936127744510934,-0.5802707930367634,-0.19104169584281896,0.15901504178651604,0.2341036929553198,0.6682637750598852,0.1257852746429533,-36.0,-25.0,-9.0,0.09999999999999964,0.10000000000000053,0.09999999999999964,23.87735849056604,24.632075471698112,21.830188679245282,-0.02047571795961156,517.4807692307693,518.1923076923077,518.7980769230769,0.9247027741083214,-0.39267015706807573,-1.1826544021024898,0.2574002574002643,-0.12836970474968679,-0.25706940874036244,1.4769230769230646,0.2752924982794225,95.43214285714285,95.50238095238095,95.40357142857144,97.43124999999999,97.49166666666667,97.45729166666668,0.59179881,0.1981332872094802,0.13364698090949864,0.14678581850323696,0.10795740880450043,0.15149893548855778,0.1333552558626988,0.14858841010403356,0.0,-0.4451038575667865,0.5405930923462421
1993-10-01,0.6264918374109298,-0.1101628313519938,0.9994061776057218,-2.053917007874016,-0.7384468750000013,0.5757708593750012,-0.9861932938856066,0.0,3.784860557768921,0.0,-0.4143646408839907,0.8321775312066793,1.0,-0.38910505836574627,-0.390625,2.352941176470602,-0.19104169584281896,0.15901504178651604,0.2341036929553198,0.8141282565130137,1.7153766347422827,-41.0,-11.0,30.0,0.09999999999999964,0.09999999999999964,0.10000000000000142,23.87735849056604,24.632075471698112,21.830188679245282,0.8018672989671405,517.4807692307693,518.1923076923077,518.7980769230769,0.0,0.5319148936170137,0.1322751322751392,0.12886597938146505,0.12870012870012104,0.385604113110527,0.181928441479684,1.853122855181888,95.43214285714285,95.50238095238095,95.40357142857144,97.43124999999999,97.49166666666667,97.45729166666668,-0.084046004,0.1981332872094802,0.13364698090949864,0.14678581850323696,0.10795740880450043,0.15149893548855778,0.1333552558626988,0.0,0.14903129657228842,0.14880952380951218,0.4358160757213625
1994-01-01,0.6264918374109298,-0.1101628313519938,0.9994061776057218,-2.053917007874016,-15.648300000000006,10.852800000000002,-4.798464491362764,3.0241935483870996,3.5225048923678948,-0.687757909215958,1.6620498614958512,-0.6811989100817484,1.5,-2.298850574712652,1.3725490196078383,0.3868471953578201,-0.19104169584281896,0.5154639175257714,0.20512820512821328,0.08696732513355787,0.6622976071940512,71.0,40.0,-24.0,0.09999999999999964,0.09999999999999964,0.0,23.87735849056604,24.632075471698112,21.830188679245282,-0.3748649319562425,517.4807692307693,518.1923076923077,518.7980769230769,0.26420079260238705,0.13175230566533358,-0.1315789473684159,0.1280409731114096,0.0,0.0,2.0278450363196088,3.301886792452824,95.43214285714285,95.50238095238095,95.40357142857144,97.43124999999999,97.49166666666667,97.45729166666668,1.412397778,0.1981332872094802,0.13364698090949864,0.14678581850323696,0.10795740880450043,0.15149893548855778,0.1333552558626988,0.14858841010403356,0.14836795252224366,0.1481481481481417,1.844516939418428
1994-04-01,0.6264918374109298,-0.1101628313519938,0.9994061776057218,8.960000000000036,-14.765000000000043,16.784100000000024,-0.5671077504725841,-1.1406844106463865,2.6923076923076827,1.5089163237311354,-0.5405405405405461,0.40760869565219515,1.7999999999999972,1.1560693641618602,-0.19047619047619646,0.3816793893129722,-0.8188331627430934,-1.031991744066052,0.4171011470281538,0.3972194637537063,-0.022402360174811342,-38.0,26.0,17.0,0.09999999999999964,-0.09999999999999964,0.0,23.87735849056604,24.632075471698112,21.830188679245282,-0.714658265102841,517.4807692307693,518.1923076923077,518.7980769230769,0.13175230566533358,0.263157894736854,0.6561679790026309,-0.12787723785167016,0.0,0.0,4.3013942450311315,4.664057403783439,95.43214285714285,95.50238095238095,95.40357142857144,97.43124999999999,97.49166666666667,97.45729166666668,0.552944395,0.1981332872094802,0.13364698090949864,0.14678581850323696,0.10795740880450043,0.15149893548855778,0.1333552558626988,-0.14792899408283544,0.1481481481481417,0.0,0.4928999975816639
1994-07-01,0.6264918374109298,-0.1101628313519938,0.9994061776057218,-9.086099999999988,11.231499999999983,-8.833799999999997,-0.561797752808979,-0.941619585687381,4.372623574144474,-0.27063599458728715,0.0,1.3568521031207537,1.7999999999999972,0.5703422053231932,-0.9451795841209809,3.435114503816794,-0.7268951194184914,1.4644351464435212,0.5154639175257714,0.37091988130564246,1.0576283339595927,-5.0,56.0,38.0,0.0,-0.09999999999999964,0.0,23.87735849056604,24.632075471698112,21.830188679245282,0.2912500185253908,517.4807692307693,518.1923076923077,518.7980769230769,-0.2607561929595881,-0.2614379084967311,0.1310615989515096,0.1280409731114096,0.0,0.2557544757033181,2.0477815699658786,-0.49859769398568066,95.43214285714285,95.50238095238095,95.40357142857144,97.43124999999999,97.49166666666667,97.45729166666668,0.591142689,0.1981332872094802,0.13364698090949864,0.14678581850323696,0.10795740880450043,0.15149893548855778,0.1333552558626988,0.0,0.0,-0.14792899408283544,0.9391797436452798
1994-10-01,0.6264918374109298,-0.1101628313519938,0.9994061776057218,27.763199999999983,-26.24879999999996,-3.7859000000000265,0.7285974499089187,0.5424954792043524,4.136690647482011,2.008032128514059,-0.3937007874015741,0.26350461133068936,1.1000000000000085,1.845018450184499,1.086956521739113,0.8960573476702427,0.41025641025642656,-1.2257405515832542,2.0682523267838704,0.40650406504065817,0.8831626022084205,20.0,19.0,24.0,-0.09999999999999964,0.0,-0.10000000000000142,23.87735849056604,24.632075471698112,21.830188679245282,0.27670164120701113,517.4807692307693,518.1923076923077,518.7980769230769,0.2617801047120283,0.3916449086162066,0.910273081924573,0.3826530612244916,0.3811944091486552,0.25316455696202667,1.8394648829431315,0.6576886940181659,95.43214285714285,95.50238095238095,95.40357142857144,97.43124999999999,97.49166666666667,97.45729166666668,1.10700661,0.1981332872094802,0.13364698090949864,0.14678581850323696,0.10795740880450043,0.15149893548855778,0.1333552558626988,0.2962962962963056,0.5908419497784312,0.2936857562408246,0.9297910245906982
1995-01-01,0.6264918374109298,-0.1101628313519938,0.9994061776057218,-0.7572000000000116,-2.523899999999969,-16.405500000000018,-7.253886010362686,1.6759776536312776,0.1831501831501825,-1.8396846254927657,1.338688085676032,-0.6605019815059454,1.0999999999999943,-2.3090586145648295,2.0000000000000018,-0.5347593582887722,-2.8368794326241065,3.5453597497393075,0.0,-0.13495276653171517,-0.06424562115371346,-2.0,10.0,21.0,0.0,-0.09999999999999964,0.0,23.87735849056604,24.632075471698112,21.830188679245282,1.3378681189477382,517.4807692307693,518.1923076923077,518.7980769230769,-0.12886597938143174,-0.2580645161290307,-0.9055627425614499,0.37878787878786735,0.0,-0.2515723270440251,0.43787629994527233,3.9203484754200213,95.43214285714285,95.50238095238095,95.40357142857144,97.43124999999999,97.49166666666667,97.45729166666668,-0.395358492,0.1981332872094802,0.13364698090949864,0.14678581850323696,0.10795740880450043,0.407055630936215,0.13513513513512265,0.2928257686676483,0.43795620437956373,0.29069767441860517,1.157222494223542
1995-04-01,0.6264918374109298,-0.1101628313519938,0.9994061776057218,2.14530000000002,-17.036500000000046,-18.045999999999992,-1.2797074954296161,2.037037037037037,-3.4482758620689613,0.5319148936170137,0.6613756613756516,-0.9198423127463662,0.29999999999999716,-0.5376344086021501,1.0810810810810922,0.0,-1.611278952668671,1.84237461617196,-0.20100502512563345,0.8353808353808168,1.1060734224327629,43.0,-56.0,13.0,0.0,0.0,0.0,23.87735849056604,24.632075471698112,21.830188679245282,0.4313072739837054,517.4807692307693,518.1923076923077,518.7980769230769,-0.26109660574411553,0.0,-0.13089005235603635,-0.12610340479192184,0.12626262626262985,0.12610340479193294,2.752043596730247,0.8982035928143839,95.43214285714285,95.50238095238095,95.40357142857144,97.43124999999999,97.49166666666667,97.45729166666668,0.800659217,0.1981332872094802,0.13364698090949864,0.14678581850323696,-0.13495276653170407,0.13513513513512265,0.13495276653172628,-0.28985507246377384,0.0,0.14534883720931369,0.46192416037429407
1995-07-01,0.6264918374109298,-0.1101628313519938,0.9994061776057218,22.46289999999999,-13.502999999999986,-8.581399999999974,3.195488721804507,-4.735883424408016,3.441682600382423,-0.5305039787798504,-0.9333333333333416,1.749663526244949,-0.5999999999999943,-1.9607843137254943,0.0,1.6363636363636358,-1.1077542799597162,0.3054989816700493,-0.6091370558375608,0.36549707602338,0.5940050666122243,16.0,-6.0,9.0,0.09999999999999964,0.10000000000000142,0.0,23.87735849056604,24.632075471698112,21.830188679245282,0.5937196274386825,517.4807692307693,518.1923076923077,518.7980769230769,-0.2621231979030192,0.5256241787122251,0.2614379084967311,0.12594458438286438,0.2515723270440251,0.12547051442910462,0.7425086184036145,0.62314540059345,95.43214285714285,95.50238095238095,95.40357142857144,97.43124999999999,97.49166666666667,97.45729166666668,0.20193761,0.1981332872094802,0.13364698090949864,0.14678581850323696,0.0,0.40431266846361336,0.13422818791946067,-0.14513788098694524,0.0,0.14534883720931369,0.4570532637152791
1995-10-01,0.6264918374109298,-0.1101628313519938,0.9994061776057218,-12.114800000000002,14.89119999999997,36.092100000000016,-4.251386321626627,2.1235521235521304,1.5122873345935872,-2.5132275132275006,0.6784260515603879,0.5390835579514697,-0.4000000000000057,-2.3255813953488302,0.5494505494505475,1.6393442622950838,-0.40858018386108474,0.8205128205128087,0.3051881993896277,0.3520271910657957,0.22156130860895296,52.0,-3.0,28.0,0.09999999999999964,0.0,0.09999999999999964,23.87735849056604,24.632075471698112,21.830188679245282,0.7166094096858755,517.4807692307693,518.1923076923077,518.7980769230769,-0.5215123859191761,0.0,0.2621231979030192,-0.25062656641604564,0.0,0.0,1.1318768096867604,1.6219404305514828,95.43214285714285,95.50238095238095,95.40357142857144,97.43124999999999,97.49166666666667,97.45729166666668,0.040307063,0.1981332872094802,0.13364698090949864,0.14678581850323696,0.13404825737266535,0.1338688085676054,0.13368983957220415,0.0,0.0,0.2902757619738683,0.4657013285318756
1996-01-01,0.6264918374109298,-0.1101628313519938,0.9994061776057218,-38.48989999999998,-6.814600000000041,12.49350000000004,-2.420856610800748,-1.1450381679389388,3.8610038610038533,-0.13404825737264314,0.0,0.26845637583892135,-1.5,-1.4336917562723928,-2.3636363636363567,1.4897579143389184,-1.3184584178498993,-0.20554984583761593,-0.3089598352214229,0.4354663118422586,1.050255593175331,-37.0,-17.0,-56.0,0.0,0.09999999999999964,0.0,23.87735849056604,24.632075471698112,21.830188679245282,0.19526384773485006,517.4807692307693,518.1923076923077,518.7980769230769,0.2614379084967311,-0.2607561929595881,0.5228758169934622,0.0,0.0,0.0,0.3383654346694298,1.4219384793964007,95.43214285714285,95.50238095238095,95.40357142857144,97.43124999999999,97.49166666666667,97.45729166666668,-0.711755762,0.1981332872094802,0.13364698090949864,0.14678581850323696,-0.1335113484646322,0.40106951871656804,0.13315579227697327,-1.5918958031837849,0.0,-0.14705882352940014,0.1963879688291703
1996-04-01,0.6264918374109298,-0.1101628313519938,0.9994061776057218,-3.9121000000000095,-24.229700000000037,28.520400000000052,-0.5576208178438624,0.18691588785046953,1.679104477611948,-0.669344042838016,1.2129380053908179,-0.13315579227695107,-0.09999999999999432,1.4678899082568808,-0.3616636528028905,0.9074410163339319,1.9628099173553792,-1.5197568389057725,-0.10288065843622185,0.46970974346620675,-0.18034057761542321,83.0,57.0,-40.0,0.09999999999999964,0.10000000000000142,0.0,23.87735849056604,24.632075471698112,21.830188679245282,-1.493170183985082,517.4807692307693,518.1923076923077,518.7980769230769,0.2600780234070177,-0.12970168612190802,-0.3896103896103842,0.0,0.0,-0.12562814070351536,0.6744487678340017,0.3719599427753906,95.43214285714285,95.50238095238095,95.40357142857144,97.43124999999999,97.49166666666667,97.45729166666668,1.366159114,0.1981332872094802,0.13364698090949864,0.14678581850323696,0.26595744680850686,0.2652519893899141,0.0,-0.14727540500737435,0.1474926253687503,-0.14727540500737435,0.14522613485343783
1996-07-01,0.6264918374109298,-0.1101628313519938,0.9994061776057218,-18.172300000000007,-4.669300000000021,-6.6884000000000015,-0.5504587155963248,0.36900369003689537,-0.18382352941176405,-0.9333333333333416,1.8842530282638048,0.26420079260238705,-0.09999999999999432,-1.0791366906474864,0.363636363636366,2.717391304347827,0.5149330587023604,0.0,0.4098360655737654,0.14385039558859614,0.3909502262443354,-9.0,-41.0,-31.0,0.09999999999999964,0.09999999999999964,0.09999999999999964,23.87735849056604,24.632075471698112,21.830188679245282,0.3928265887092719,517.4807692307693,518.1923076923077,518.7980769230769,-0.39113428943936546,-0.13089005235603635,0.5242463958060384,-0.2515723270440251,-0.2522068095838659,0.25284450063212116,0.6699304303014575,2.4230330672748046,95.43214285714285,95.50238095238095,95.40357142857144,97.43124999999999,97.49166666666667,97.45729166666668,0.386974906,0.1981332872094802,0.13364698090949864,0.14678581850323696,-0.2645502645502451,0.13262599469494596,0.0,-0.1474926253687281,0.0,0.4431314623338123,0.6172028068330393
1996-10-01,0.6264918374109298,-0.1101628313519938,0.9994061776057218,-7.95029999999997,8.707499999999982,-3.9121000000000095,1.4732965009208288,-0.907441016333943,0.0,-1.1857707509881465,1.200000000000001,0.13175230566533358,0.09999999999999432,-1.4109347442680886,1.610017889087656,0.35211267605634866,-0.9183673469387865,0.1029866117404854,-0.6172839506172978,0.31122815417763405,0.0944067291018591,-22.0,17.0,-7.0,0.09999999999999964,0.10000000000000142,0.09999999999999964,23.87735849056604,24.632075471698112,21.830188679245282,-0.6520180446610846,517.4807692307693,518.1923076923077,518.7980769230769,1.04302477183833,0.0,0.774193548387081,0.3783102143757766,-0.12562814070351536,0.2515723270440251,3.864857947274114,4.564430837740052,95.43214285714285,95.50238095238095,95.40357142857144,97.43124999999999,97.49166666666667,97.45729166666668,0.917185186,0.1981332872094802,0.13364698090949864,0.14678581850323696,0.5298013245033095,-0.13175230566535578,0.0,0.4411764705882337,0.14641288433383526,0.14619883040933868,1.3547842568802038
