target_date,1 step forecast,2 step forecast,3 step forecast,4 step forecast,5 step forecast,6 step forecast
2018-01-01,0.597856217622757,,,,,
2018-04-01,0.24369311332702637,0.6796750366687775,,,,
2018-07-01,0.40326241254806516,0.22893584072589873,0.5016733646392822,,,
2018-10-01,0.12553932666778564,0.5603365659713745,0.24009500741958617,0.6264655292034149,,
2019-01-01,-0.45357765555381774,0.3399699300527573,0.658102834224701,0.25889596343040466,0.8043704628944397,
2019-04-01,0.3771320223808289,-0.2732959508895874,0.48517383337020875,0.7845374822616578,0.06435390710830688,0.8667794525623321
2019-07-01,0.4168031394481659,0.4697026312351227,-0.4196150183677673,0.642509725689888,0.7242456674575806,0.07819938659667969
2019-10-01,0.07635838687419891,0.332822322845459,-0.2802877277135849,-0.457618510723114,0.7759335696697235,0.6865305721759796
2020-01-01,-0.23070510029792785,0.006247282028198242,0.4812858819961548,0.3976058900356293,-0.3888136863708496,0.8972305119037628
2020-04-01,-0.16395404636859895,0.14638080596923828,-0.10163127779960632,0.515414971113205,-0.1456266760826111,-0.1517758250236511
2020-07-01,0.28076496720314026,-0.11219543814659119,-0.0027797281742095946,0.030423104763031006,0.26595072746276854,0.5330040276050567
2020-10-01,0.4846027195453644,0.7243757605552673,0.05336975753307342,0.19845714569091796,0.0738560676574707,0.30568350553512574
2021-01-01,0.054382157325744626,0.4843715190887451,0.9793210983276367,0.22261766195297242,0.18577303290367125,0.3375238239765167
2021-04-01,0.7230162739753723,0.14567039906978607,0.36013674139976504,1.0103254318237305,-0.11553922295570374,0.5765958786010742
2021-07-01,0.7255987465381623,0.6077313631772995,0.22483723759651184,0.4147233307361603,1.0458744049072266,0.27700411081314086
2021-10-01,0.36681807339191436,1.2979328751564025,0.26997056007385256,0.10002870261669158,0.3524796664714813,0.9066015720367432
2022-01-01,0.6087907552719116,0.13808960914611818,0.7060495257377625,0.3580206334590912,0.18218016624450684,0.3617059916257858
2022-04-01,-1.900999265909195,0.6853597521781921,0.09848887920379638,1.0870546579360962,0.34263821244239806,0.15568979382514953
2022-07-01,-0.987850832939148,-0.3338723242282867,1.6972558498382568,0.08779908418655395,0.6596762299537658,0.39800028800964354
2022-10-01,-2.522236156463623,0.7940040111541748,-0.658929705619812,1.1817039668560028,0.336573988199234,0.9472107827663422
2023-01-01,-2.7467767655849458,-1.26373034119606,0.033497405052185056,-0.13959996700286864,1.6918092966079712,0.3558219850063324
2023-04-01,-2.422596573829651,-1.6428304672241212,-1.0829064548015594,0.6452133893966675,-0.0351262092590332,0.8949250757694245
2023-07-01,-2.8158147811889647,-0.8651212453842163,-2.025159031152725,-1.0530505895614624,0.19340032935142518,-0.21854333877563475
2023-10-01,-1.7322513520717622,-1.6312028646469117,-1.4895444571971894,-0.4267761677503586,-1.0133768677711488,1.0078365504741669
2024-01-01,-1.892877858877182,-1.4479726314544679,-2.1549437999725343,-1.5650229811668397,-1.3959431767463684,-1.3947591722011565
2024-04-01,-1.2221930503845215,-2.2103435158729554,-1.1985832691192626,-1.03413382768631,-1.1117063343524933,0.5404715955257415
2024-07-01,-2.7857681632041933,0.44087072610855105,-2.1546440184116364,-1.511779284477234,-0.33009040355682373,-0.5772070527076721
2024-10-01,-3.934234094619751,-0.13607560396194457,0.40883660316467285,-1.5287496268749237,-1.2042327702045441,-0.13912680447101594
2025-01-01,-4.927058506011963,-1.732170867919922,-1.360700425505638,0.5285228848457336,-1.3156444013118744,-1.1903412103652955
2025-04-01,-1.5855523467063903,-0.8894076108932495,-0.34712052941322324,-0.1820880353450775,0.10615572929382325,-1.2175995707511902
2025-07-01,-4.219625854492188,-1.1564070373773574,-1.9224037647247314,-0.7196378469467163,-1.2863521099090576,0.25824813842773436
2025-10-01,-0.8656276285648346,-2.402559757232666,-0.8661096096038818,-0.8283433318138123,-0.6533814311027527,-0.3914057493209839
