target_date,1 step forecast,2 step forecast,3 step forecast,4 step forecast,5 step forecast,6 step forecast
2018-01-01,0.24639254808425903,,,,,
2018-04-01,0.18130086362361908,0.5266367793083191,,,,
2018-07-01,0.5210971236228943,0.32998108863830566,0.7189236283302307,,,
2018-10-01,0.37449899315834045,0.9249347448348999,0.46606242656707764,0.8187148571014404,,
2019-01-01,0.2457694560289383,0.6166656017303467,1.2310032844543457,0.7973586320877075,0.8714468479156494,
2019-04-01,0.3003619313240051,0.2836940586566925,0.9694597721099854,1.3174502849578857,1.148001790046692,0.9041429758071899
2019-07-01,0.3905186653137207,0.2440391480922699,0.49725469946861267,1.1278612613677979,1.3362042903900146,1.3281437158584595
2019-10-01,0.24506115913391113,0.3314979672431946,0.24946755170822144,0.8490996360778809,1.1889270544052124,1.340820550918579
2020-01-01,0.708714485168457,0.22140857577323914,0.29138967394828796,0.26648980379104614,1.0918359756469727,1.2122080326080322
2020-04-01,-0.020197004079818726,1.1799956560134888,0.20130208134651184,0.23438768088817596,0.29294535517692566,1.1584722995758057
2020-07-01,0.038456991314888,0.19998608529567719,0.8128063678741455,0.17633697390556335,0.20334747433662415,0.3362410068511963
2020-10-01,0.0995178371667862,-0.03348928689956665,0.3200756013393402,0.6839150190353394,0.14972123503684998,0.1908281296491623
2021-01-01,0.24026794731616974,0.30681121349334717,0.5142643451690674,0.3716796040534973,1.254357099533081,0.12486803531646729
2021-04-01,-0.19610270857810974,0.4504548907279968,0.3271417021751404,1.0269583463668823,0.38440197706222534,1.1400845050811768
2021-07-01,-0.18189963698387146,0.2287888526916504,0.41299742460250854,0.3407028615474701,1.1836379766464233,0.36361613869667053
2021-10-01,0.005494058132171631,0.007774084806442261,0.2864460051059723,0.4146989583969116,0.3366851806640625,1.1425859928131104
2022-01-01,0.7298818826675415,0.19324642419815063,0.22256967425346375,0.32965540885925293,0.41537216305732727,0.32913798093795776
2022-04-01,0.7051903009414673,0.7673476934432983,0.29955559968948364,0.30775123834609985,0.34574490785598755,0.41575977206230164
2022-07-01,0.2526370882987976,0.6810116171836853,0.8806173801422119,0.3219565153121948,0.33872535824775696,0.3574548363685608
2022-10-01,0.08875596523284912,0.3620758354663849,0.8547724485397339,0.9230060577392578,0.3367902636528015,0.35059383511543274
2023-01-01,0.28622812032699585,0.14789339900016785,0.47656455636024475,0.9270066022872925,0.9392757415771484,0.34608200192451477
2023-04-01,-1.2328689098358154,0.1858801692724228,0.29289180040359497,0.46903759241104126,0.9523779153823853,0.9464735984802246
2023-07-01,0.25422126054763794,-0.8987832069396973,0.21749861538410187,0.26553288102149963,0.4747229218482971,0.9634135961532593
2023-10-01,-1.8534085750579834,0.4204169511795044,-0.8398352861404419,0.22648152709007263,0.21521829068660736,0.5111924409866333
2024-01-01,-0.049659281969070435,-1.0192252397537231,0.26222798228263855,-0.4625837504863739,0.23285171389579773,0.19891418516635895
2024-04-01,0.03446987271308899,-0.46645668148994446,-0.5387425422668457,0.2613103687763214,-0.2493012249469757,0.23388853669166565
2024-07-01,0.06642904877662659,0.44553279876708984,0.33094456791877747,-0.15192961692810059,0.24173389375209808,0.23469626903533936
2024-10-01,0.35783329606056213,0.4569839835166931,0.35299646854400635,0.2753086984157562,0.16229893267154694,0.23448613286018372
2025-01-01,-0.31284844875335693,0.3456851541996002,0.33942165970802307,0.3570373058319092,0.3777107000350952,0.21648432314395905
2025-04-01,0.2678198516368866,-0.31640779972076416,0.3925275504589081,0.34929534792900085,0.3580838143825531,0.3689451515674591
2025-07-01,0.22900143265724182,0.24167442321777344,-0.5400663018226624,0.38183826208114624,0.35195842385292053,0.358984112739563
2025-10-01,0.21343189477920532,0.36229708790779114,0.3158443570137024,-0.1616096794605255,0.3880124092102051,0.35689255595207214
