origin,seed_idx,1 step forecast,2 step forecast,3 step forecast,4 step forecast,5 step forecast,6 step forecast
2018-07-01,3,0.767290472984314,0.22317102551460266,-0.0364232063293457,-0.27248716354370117,-0.17359161376953125,0.2090674787759781
2018-07-01,4,0.3147900402545929,0.23041421175003052,0.5865029096603394,0.7160758376121521,0.7917771935462952,0.8458516597747803
2018-10-01,0,0.2457694560289383,0.2836940586566925,0.49725469946861267,0.8490996360778809,1.0918359756469727,1.1584722995758057
2018-10-01,1,0.3803010582923889,0.51109778881073,0.6797671914100647,0.5637929439544678,0.5415918827056885,0.5504756569862366
2018-10-01,2,0.2817942500114441,0.6529897451400757,0.9460259675979614,0.9331421852111816,0.30035102367401123,-0.0013237297534942627
2018-10-01,3,0.5470179915428162,0.6215829849243164,0.5871617794036865,0.558229923248291,0.627426028251648,0.8077195882797241
2018-10-01,4,0.577880322933197,0.9499044418334961,0.793990433216095,0.8085950613021851,0.7956665754318237,0.790747344493866
2019-01-01,0,0.3003619313240051,0.2440391480922699,0.24946755170822144,0.26648980379104614,0.29294535517692566,0.3362410068511963
2019-01-01,1,0.17922839522361755,0.5311824679374695,0.594685435295105,0.34770166873931885,0.3826214671134949,0.4131607711315155
2019-01-01,2,1.2066595554351807,0.8240038156509399,0.6304035782814026,0.5441504716873169,0.4782099723815918,0.3833584785461426
2019-01-01,3,0.6171550154685974,0.6462703347206116,0.6454645395278931,0.6300321817398071,0.6400432586669922,0.6563481688499451
2019-01-01,4,0.07994750142097473,0.13985563814640045,0.0061747729778289795,0.136351078748703,-0.026192039251327515,0.18796586990356445
2019-04-01,0,0.3905186653137207,0.3314979672431946,0.29138967394828796,0.23438768088817596,0.20334747433662415,0.1908281296491623
2019-04-01,1,0.6710275411605835,0.13599608838558197,0.5143538117408752,0.24682340025901794,0.3201497197151184,0.2132711559534073
2019-04-01,2,0.6531606912612915,0.3801550567150116,0.2644769847393036,0.1885426938533783,0.12209978699684143,0.06131204962730408
2019-04-01,3,0.9356206655502319,0.8410950899124146,0.9065413475036621,0.8935494422912598,0.8877359628677368,0.8769301176071167
2019-04-01,4,-0.04012560844421387,-0.10368490219116211,-0.12340050935745239,-0.16846051812171936,-0.20309194922447205,-0.18425682187080383
2019-07-01,0,0.24506115913391113,0.22140857577323914,0.20130208134651184,0.17633697390556335,0.14972123503684998,0.12486803531646729
2019-07-01,1,-0.2123664915561676,0.06407064199447632,-0.3429618775844574,-0.5219197273254395,-0.5218164920806885,-0.5166244506835938
2019-07-01,2,0.12744803726673126,-0.10881757736206055,-0.16085663437843323,-0.1453264057636261,-0.02317485213279724,0.1418231874704361
2019-07-01,3,0.31756046414375305,0.2673662304878235,0.4294794797897339,0.4708763360977173,0.6268824338912964,0.7454965114593506
2019-07-01,4,0.16502745449543,-0.07886859774589539,-0.13769343495368958,0.1255972981452942,0.37106141448020935,0.4391006529331207
2019-10-01,0,0.708714485168457,1.1799956560134888,0.8128063678741455,0.6839150190353394,1.254357099533081,1.1400845050811768
2019-10-01,1,0.03734773397445679,-0.21441009640693665,-0.47295746207237244,-0.5040695667266846,-0.49883177876472473,-0.4946112334728241
2019-10-01,2,-0.4332819879055023,-0.062274277210235596,-0.16648510098457336,-0.09381228685379028,0.102923184633255,0.2066856175661087
2019-10-01,3,0.36674562096595764,0.25139784812927246,0.3505028486251831,0.3492337465286255,0.398790180683136,0.39933720231056213
2019-10-01,4,0.43275657296180725,0.1540430784225464,0.28331491351127625,0.46250998973846436,0.6129271984100342,0.6965879201889038
2020-01-01,0,-0.020197004079818726,0.19998608529567719,0.3200756013393402,0.3716796040534973,0.38440197706222534,0.36361613869667053
2020-01-01,1,-0.18166583776474,-0.3143870234489441,-0.5205222964286804,-0.5974898934364319,-0.6239452958106995,-0.6315467357635498
2020-01-01,2,-0.028675824403762817,-0.22319340705871582,-0.10628685355186462,0.13552643358707428,0.21462701261043549,0.19527281820774078
2020-01-01,3,0.11605240404605865,0.29182130098342896,0.3912661373615265,0.42643728852272034,0.42687612771987915,0.42529749870300293
2020-01-01,4,0.3923923075199127,0.2517334818840027,0.07898196578025818,0.05695149302482605,0.005311161279678345,-0.02952936291694641
2020-04-01,0,0.038456991314888,-0.03348928689956665,0.5142643451690674,1.0269583463668823,1.1836379766464233,1.1425859928131104
2020-04-01,1,0.23601362109184265,0.23258242011070251,0.26663878560066223,0.3197605013847351,0.3551381230354309,0.36717960238456726
2020-04-01,2,-0.10646042227745056,-0.008711278438568115,0.02036905288696289,0.03631266951560974,0.04510296881198883,0.049500301480293274
2020-04-01,3,0.595859706401825,1.9611037969589233,2.2633581161499023,2.369077444076538,2.4259138107299805,2.457096576690674
2020-04-01,4,-0.22503629326820374,-0.6664493083953857,0.0071738362312316895,0.13754640519618988,0.10423670709133148,0.05661076307296753
2020-07-01,0,0.0995178371667862,0.30681121349334717,0.3271417021751404,0.3407028615474701,0.3366851806640625,0.32913798093795776
2020-07-01,1,0.40384209156036377,0.5481892824172974,0.4617964029312134,0.44138652086257935,0.4192885458469391,0.40092864632606506
2020-07-01,2,0.3674702048301697,0.16917406022548676,0.08553504943847656,0.06390494108200073,0.059309959411621094,0.06066879630088806
2020-07-01,3,1.6013336181640625,1.4974150657653809,1.0936275720596313,1.1648064851760864,1.1650460958480835,1.1674660444259644
2020-07-01,4,0.41167470812797546,0.1317320019006729,0.10578501224517822,0.08567124605178833,0.05266961455345154,0.025223851203918457
2020-10-01,0,0.24026794731616974,0.4504548907279968,0.41299742460250854,0.4146989583969116,0.41537216305732727,0.41575977206230164
2020-10-01,1,0.2648342251777649,0.3310508131980896,0.41746193170547485,0.42748358845710754,0.41584327816963196,0.4020952880382538
2020-10-01,2,0.4665122628211975,0.2824528217315674,0.23182857036590576,0.1937631070613861,0.17463716864585876,0.16400599479675293
2020-10-01,3,1.7341241836547852,1.628328561782837,1.6367172002792358,1.740657925605774,1.7586166858673096,1.7716554403305054
2020-10-01,4,0.4136424958705902,0.3182680904865265,0.26238375902175903,0.2412485033273697,0.23239639401435852,0.22835040092468262
2021-01-01,0,-0.19610270857810974,0.2287888526916504,0.2864460051059723,0.32965540885925293,0.34574490785598755,0.3574548363685608
2021-01-01,1,0.29201990365982056,0.08756230771541595,-0.26028069853782654,-0.6100938320159912,-0.8912749290466309,-1.0274077653884888
2021-01-01,2,0.2569742500782013,0.22808825969696045,0.16500046849250793,0.1407231092453003,0.13317663967609406,0.13044485449790955
2021-01-01,3,1.1246687173843384,1.653274416923523,1.7569109201431274,1.8630884885787964,1.8957728147506714,1.9087809324264526
2021-01-01,4,0.5221301317214966,0.43960559368133545,0.3314739465713501,0.26673346757888794,0.23838937282562256,0.22634953260421753
2021-04-01,0,-0.18189963698387146,0.007774084806442261,0.22256967425346375,0.30775123834609985,0.33872535824775696,0.35059383511543274
2021-04-01,1,0.2924357056617737,0.33639147877693176,0.1336906999349594,0.13178910315036774,0.10980552434921265,0.11872948706150055
2021-04-01,2,0.549612283706665,0.40082448720932007,0.3310834765434265,0.2767109274864197,0.2527938485145569,0.24270571768283844
2021-04-01,3,0.7894963026046753,0.7605075240135193,0.7490284442901611,0.7485296726226807,0.749770998954773,0.7513205409049988
2021-04-01,4,0.4185854196548462,0.30527597665786743,0.26523715257644653,0.24667391180992126,0.23846544325351715,0.23461197316646576
2021-07-01,0,0.005494058132171631,0.19324642419815063,0.29955559968948364,0.3219565153121948,0.3367902636528015,0.34608200192451477
2021-07-01,1,0.29855743050575256,0.29733049869537354,0.33133623003959656,0.34525763988494873,0.35149797797203064,0.3547161817550659
2021-07-01,2,0.284326434135437,0.30759692192077637,0.24247126281261444,0.212452232837677,0.20056398212909698,0.19474057853221893
2021-07-01,3,0.8985093832015991,0.7699021100997925,0.753604531288147,0.7496991157531738,0.7493119239807129,0.7497265338897705
2021-07-01,4,0.3791077435016632,0.27699601650238037,0.23777547478675842,0.2199217528104782,0.21236637234687805,0.2088458091020584
2021-10-01,0,0.7298818826675415,0.7673476934432983,0.8806173801422119,0.9230060577392578,0.9392757415771484,0.9464735984802246
2021-10-01,1,-0.14115723967552185,0.03911381959915161,0.19328132271766663,0.24220234155654907,0.25199344754219055,0.2521703243255615
2021-10-01,2,0.3066163659095764,0.3692381680011749,0.32611143589019775,0.2873990535736084,0.25935596227645874,0.244777649641037
2021-10-01,3,0.10179102420806885,0.09780186414718628,0.04683229327201843,0.010110139846801758,0.0027632713317871094,0.057777583599090576
2021-10-01,4,0.34114065766334534,0.30309566855430603,0.2609063386917114,0.23810434341430664,0.22889059782028198,0.22500638663768768
2022-01-01,0,0.7051903009414673,0.6810116171836853,0.8547724485397339,0.9270066022872925,0.9523779153823853,0.9634135961532593
2022-01-01,1,0.23402008414268494,0.3230631649494171,0.36971718072891235,0.3857616186141968,0.3932481110095978,0.3972322940826416
2022-01-01,2,0.254623144865036,0.35288432240486145,0.4108774662017822,0.4481462240219116,0.4778555929660797,0.5000813007354736
2022-01-01,3,0.9574230909347534,0.9311968088150024,0.9303147792816162,0.9244771003723145,0.9203751087188721,0.9178698062896729
2022-01-01,4,-0.18450042605400085,-0.3396774232387543,-0.3335604965686798,-0.27002444863319397,-0.19308063387870789,-0.16261795163154602
2022-04-01,0,0.2526370882987976,0.3620758354663849,0.47656455636024475,0.46903759241104126,0.4747229218482971,0.5111924409866333
2022-04-01,1,-0.30804386734962463,-0.13348957896232605,0.05818521976470947,0.1328689306974411,0.14505057036876678,0.143597811460495
2022-04-01,2,0.2704770863056183,0.3450036346912384,0.3363538086414337,0.3451911211013794,0.3630853295326233,0.387090265750885
2022-04-01,3,0.959380030632019,0.9463340044021606,0.9621374607086182,0.9529991149902344,0.9429802894592285,0.9362208843231201
2022-04-01,4,0.4990903437137604,-0.05592167377471924,-0.7402377128601074,-0.9414407014846802,-0.9969884157180786,-1.0098108053207397
2022-07-01,0,0.08875596523284912,0.14789339900016785,0.29289180040359497,0.26553288102149963,0.21521829068660736,0.19891418516635895
2022-07-01,1,0.32039788365364075,0.26634398102760315,0.30631330609321594,0.3206356465816498,0.32619985938072205,0.3285888433456421
2022-07-01,2,0.24619229137897491,0.23549750447273254,0.2472977191209793,0.2648312747478485,0.2819071412086487,0.3001370429992676
2022-07-01,3,0.8903504610061646,0.9241018891334534,0.9465672373771667,0.9538005590438843,0.957815945148468,0.9597883820533752
2022-07-01,4,0.5666302442550659,0.19643105566501617,-0.3777763247489929,-0.7023558616638184,-0.7629743814468384,-0.7340010404586792
2022-10-01,0,0.28622812032699585,0.1858801692724228,0.21749861538410187,0.22648152709007263,0.23285171389579773,0.23388853669166565
2022-10-01,1,0.001014798879623413,-0.04544365406036377,0.09440188109874725,0.2333431839942932,0.3009747564792633,0.3269294500350952
2022-10-01,2,0.35023146867752075,0.344503253698349,0.3370218873023987,0.341212660074234,0.3418910801410675,0.3446177542209625
2022-10-01,3,0.9100418090820312,0.9198989868164062,0.9167951345443726,0.9142230749130249,0.9133673906326294,0.9134246110916138
2022-10-01,4,-0.5283793210983276,-0.5744478702545166,-0.48800209164619446,-0.43871280550956726,-0.4214548170566559,-0.41613444685935974
2023-01-01,0,-1.2328689098358154,-0.8987832069396973,-0.8398352861404419,-0.4625837504863739,-0.2493012249469757,0.23469626903533936
2023-01-01,1,-0.019774526357650757,0.1916874200105667,0.251684308052063,0.2821710705757141,0.2960008680820465,0.30116844177246094
2023-01-01,2,0.25866562128067017,0.29726871848106384,0.3395250737667084,0.3737879991531372,0.3919837474822998,0.4009409248828888
2023-01-01,3,0.5740473866462708,0.5344972014427185,0.536652684211731,0.5397258996963501,0.552541196346283,0.5803678035736084
2023-01-01,4,1.4704021215438843,-0.11743426322937012,-0.12081912159919739,0.33917370438575745,0.339840292930603,0.2757266163825989
2023-04-01,0,0.25422126054763794,0.4204169511795044,0.26222798228263855,0.2613103687763214,0.24173389375209808,0.23448613286018372
2023-04-01,1,0.4497467577457428,0.22736620903015137,0.24211084842681885,0.26971352100372314,0.2793550491333008,0.2815887928009033
2023-04-01,2,0.2265237271785736,0.26278793811798096,0.3122375011444092,0.34912973642349243,0.36778321862220764,0.3728718161582947
2023-04-01,3,0.6350685358047485,0.580298125743866,0.5722261667251587,0.5839170813560486,0.6064653396606445,0.6359689235687256
2023-04-01,4,-0.02906036376953125,0.28743836283683777,-0.37230876088142395,-0.4278368651866913,-0.29070642590522766,-0.2555631697177887
2023-07-01,0,-1.8534085750579834,-1.0192252397537231,-0.5387425422668457,-0.15192961692810059,0.16229893267154694,0.21648432314395905
2023-07-01,1,-0.35893478989601135,0.013112246990203857,0.09891282021999359,0.13291002810001373,0.18566717207431793,0.2430441975593567
2023-07-01,2,0.15680620074272156,0.25855228304862976,0.3493315875530243,0.4335605204105377,0.5070720911026001,0.5818100571632385
2023-07-01,3,-0.06912192702293396,-0.20232626795768738,-0.2683269679546356,-0.28557541966438293,-0.2938697636127472,-0.29935798048973083
2023-07-01,4,0.5250564217567444,-0.10684129595756531,-0.16400158405303955,-0.06784078478813171,0.0018769800662994385,0.051718294620513916
2023-10-01,0,-0.049659281969070435,-0.46645668148994446,0.33094456791877747,0.2753086984157562,0.3777107000350952,0.3689451515674591
2023-10-01,1,-0.5688290596008301,-0.10660764575004578,-0.1343296468257904,-0.1725296676158905,-0.17414268851280212,-0.14952120184898376
2023-10-01,2,0.30564016103744507,0.3066343367099762,0.33724337816238403,0.3567439317703247,0.36238452792167664,0.3620848059654236
2023-10-01,3,-0.24531254172325134,-0.378457635641098,-0.4627207815647125,-0.510035514831543,-0.524178147315979,-0.5105777978897095
2023-10-01,4,-0.3969579041004181,-0.49985024333000183,-0.5638617277145386,-0.40377315878868103,-0.21364781260490417,0.004666566848754883
2024-01-01,0,0.03446987271308899,0.44553279876708984,0.35299646854400635,0.3570373058319092,0.3580838143825531,0.358984112739563
2024-01-01,1,-0.4648779034614563,-0.20822668075561523,-0.2809167504310608,-0.3166835904121399,-0.32036346197128296,-0.3216251730918884
2024-01-01,2,0.26327431201934814,0.2671359181404114,0.2686627507209778,0.25500667095184326,0.25130170583724976,0.2534157633781433
2024-01-01,3,-0.07843777537345886,0.01598501205444336,0.08835548162460327,0.15891249477863312,0.20580710470676422,0.225559800863266
2024-01-01,4,0.17683424055576324,-0.0010890662670135498,-0.015321105718612671,0.01148119568824768,0.04601341485977173,0.0756741315126419
2024-04-01,0,0.06642904877662659,0.4569839835166931,0.33942165970802307,0.34929534792900085,0.35195842385292053,0.35689255595207214
2024-04-01,1,-0.8658762574195862,-0.5664469599723816,-0.6352143883705139,-0.6531564593315125,-0.654549777507782,-0.6543986201286316
2024-04-01,2,0.2901798188686371,0.24771639704704285,0.23061946034431458,0.22797337174415588,0.23137196898460388,0.23601919412612915
2024-04-01,3,-0.7044445872306824,-0.7336142659187317,-0.7424564957618713,-0.7470284104347229,-0.7496032118797302,-0.7511776089668274
2024-04-01,4,-0.8891088366508484,-0.6600092649459839,-0.7236382365226746,-0.7516811490058899,-0.7714456915855408,-0.7852631211280823
2024-07-01,0,0.35783329606056213,0.3456851541996002,0.3925275504589081,0.38183826208114624,0.3880124092102051,0.3796478509902954
2024-07-01,1,-0.5974143743515015,-0.5551767349243164,-0.547249436378479,-0.5513445138931274,-0.5593379735946655,-0.5648648738861084
2024-07-01,2,0.09697628021240234,0.2175629436969757,0.25489741563796997,0.2890808880329132,0.3195285499095917,0.3445615768432617
2024-07-01,3,-0.8086594343185425,-0.7095500230789185,-0.7098290920257568,-0.7104541063308716,-0.7103837728500366,-0.7098908424377441
2024-07-01,4,-0.8312385082244873,-0.328667551279068,-0.25257405638694763,-0.14691007137298584,-0.038601309061050415,0.05989718437194824
2024-10-01,0,-0.31284844875335693,-0.31640779972076416,-0.5400663018226624,-0.1616096794605255,-0.17876365780830383,0.13340523838996887
2024-10-01,1,-0.5621403455734253,-0.44274675846099854,-0.3766276240348816,-0.31712549924850464,-0.2398204803466797,-0.13225039839744568
2024-10-01,2,0.16397644579410553,0.17325465381145477,0.17356230318546295,0.17879004776477814,0.18499122560024261,0.19030602276325226
2024-10-01,3,-0.7138450145721436,-0.7431433200836182,-0.7679070234298706,-0.7826186418533325,-0.7899972200393677,-0.7938108444213867
2024-10-01,4,-0.7515629529953003,-0.33737289905548096,-0.30485647916793823,-0.22838538885116577,-0.15243926644325256,-0.08194756507873535
2025-01-01,0,0.2678198516368866,0.24167442321777344,0.3158443570137024,0.29111722111701965,0.28790026903152466,0.2813279926776886
2025-01-01,1,7.972121238708496e-05,0.02762305736541748,0.03874930739402771,0.04861485958099365,0.052727341651916504,0.0550822913646698
2025-01-01,2,0.22537758946418762,0.2381838858127594,0.2611427903175354,0.28023549914360046,0.2972928583621979,0.31100019812583923
2025-01-01,3,-0.3967207074165344,-0.5183525681495667,-0.575044572353363,-0.6141611933708191,-0.6511921882629395,-0.6855273842811584
2025-01-01,4,-0.38977402448654175,-0.20511090755462646,-0.11330217123031616,-0.016464263200759888,0.07175575196743011,0.14440149068832397
2025-04-01,0,0.22900143265724182,0.36229708790779114,0.2702115476131439,0.28120484948158264,0.2790865898132324,0.27795735001564026
2025-04-01,1,-0.2366895079612732,-0.07829669117927551,0.005263268947601318,0.02968260645866394,0.04161390662193298,0.04687321186065674
2025-04-01,2,0.08396369218826294,0.1831209808588028,0.21366000175476074,0.2382555603981018,0.25970888137817383,0.27891433238983154
2025-04-01,3,-0.44545286893844604,-0.6594924926757812,-0.7358686327934265,-0.7595258355140686,-0.7724205851554871,-0.7807971835136414
2025-04-01,4,-0.5818364024162292,-0.29811203479766846,-0.17513886094093323,-0.05289405584335327,0.07221852242946625,0.17202085256576538
2025-07-01,0,0.21343189477920532,0.368450790643692,0.302668035030365,0.31240689754486084,0.32200151681900024,0.32033345103263855
2025-07-01,1,-0.4053548276424408,-0.4098801910877228,-0.40441450476646423,-0.4190009534358978,-0.4362733066082001,-0.4489081799983978
2025-07-01,2,0.1404135525226593,0.17204059660434723,0.19460082054138184,0.21432432532310486,0.23278792202472687,0.24769994616508484
2025-07-01,3,-0.6462619304656982,-0.7145088911056519,-0.7393585443496704,-0.7506934404373169,-0.7568162679672241,-0.7603235244750977
2025-07-01,4,-0.5048658847808838,-0.3626309931278229,-0.3039742410182953,-0.24570754170417786,-0.17828369140625,-0.09842664003372192
